year,month,price,date,country,region,commodity,dataset,grain_price,decade
1914,6,25.5,1914-06-01 00:00:00,UK,England,Grain,england_grain_1841_1929,25.5,1910
1914,7,24.5,1914-07-01 00:00:00,UK,England,Grain,england_grain_1841_1929,24.5,1910
1914,8,28.0,1914-08-01 00:00:00,UK,England,Grain,england_grain_1841_1929,28.0,1910
1915,9,29.75,1915-09-01 00:00:00,UK,England,Grain,england_grain_1841_1929,29.75,1910
1915,10,28.667,1915-10-01 00:00:00,UK,England,Grain,england_grain_1841_1929,28.667,1910
1915,11,29.333,1915-11-01 00:00:00,UK,England,Grain,england_grain_1841_1929,29.333,1910
1915,12,29.833,1915-12-01 00:00:00,UK,England,Grain,england_grain_1841_1929,29.833,1910
1915,1,30.667,1915-01-01 00:00:00,UK,England,Grain,england_grain_1841_1929,30.667,1910
1915,2,34.583,1915-02-01 00:00:00,UK,England,Grain,england_grain_1841_1929,34.583,1910
1915,3,33.0,1915-03-01 00:00:00,UK,England,Grain,england_grain_1841_1929,33.0,1910
1915,4,31.25,1915-04-01 00:00:00,UK,England,Grain,england_grain_1841_1929,31.25,1910
1915,5,33.667,1915-05-01 00:00:00,UK,England,Grain,england_grain_1841_1929,33.667,1910
1915,6,34.583,1915-06-01 00:00:00,UK,England,Grain,england_grain_1841_1929,34.583,1910
1915,7,35.417,1915-07-01 00:00:00,UK,England,Grain,england_grain_1841_1929,35.417,1910
1915,8,37.5,1915-08-01 00:00:00,UK,England,Grain,england_grain_1841_1929,37.5,1910
1916,9,38.667,1916-09-01 00:00:00,UK,England,Grain,england_grain_1841_1929,38.667,1910
1916,10,42.75,1916-10-01 00:00:00,UK,England,Grain,england_grain_1841_1929,42.75,1910
1916,11,47.75,1916-11-01 00:00:00,UK,England,Grain,england_grain_1841_1929,47.75,1910
1916,12,47.75,1916-12-01 00:00:00,UK,England,Grain,england_grain_1841_1929,47.75,1910
1916,1,49.167,1916-01-01 00:00:00,UK,England,Grain,england_grain_1841_1929,49.167,1910
1916,2,53.167,1916-02-01 00:00:00,UK,England,Grain,england_grain_1841_1929,53.167,1910
1916,3,54.917,1916-03-01 00:00:00,UK,England,Grain,england_grain_1841_1929,54.917,1910
1916,4,53.167,1916-04-01 00:00:00,UK,England,Grain,england_grain_1841_1929,53.167,1910
1916,5,53.0,1916-05-01 00:00:00,UK,England,Grain,england_grain_1841_1929,53.0,1910
1916,6,51.167,1916-06-01 00:00:00,UK,England,Grain,england_grain_1841_1929,51.167,1910
1916,7,47.167,1916-07-01 00:00:00,UK,England,Grain,england_grain_1841_1929,47.167,1910
1916,8,47.0,1916-08-01 00:00:00,UK,England,Grain,england_grain_1841_1929,47.0,1910
1917,9,51.917,1917-09-01 00:00:00,UK,England,Grain,england_grain_1841_1929,51.917,1910
1917,10,54.083,1917-10-01 00:00:00,UK,England,Grain,england_grain_1841_1929,54.083,1910
1917,11,58.833,1917-11-01 00:00:00,UK,England,Grain,england_grain_1841_1929,58.833,1910
1917,12,65.917,1917-12-01 00:00:00,UK,England,Grain,england_grain_1841_1929,65.917,1910
1917,1,65.25,1917-01-01 00:00:00,UK,England,Grain,england_grain_1841_1929,65.25,1910
1917,2,63.667,1917-02-01 00:00:00,UK,England,Grain,england_grain_1841_1929,63.667,1910
1917,3,65.75,1917-03-01 00:00:00,UK,England,Grain,england_grain_1841_1929,65.75,1910
1917,4,70.417,1917-04-01 00:00:00,UK,England,Grain,england_grain_1841_1929,70.417,1910
1917,5,64.667,1917-05-01 00:00:00,UK,England,Grain,england_grain_1841_1929,64.667,1910
1917,6,71.583,1917-06-01 00:00:00,UK,England,Grain,england_grain_1841_1929,71.583,1910
1917,7,69.417,1917-07-01 00:00:00,UK,England,Grain,england_grain_1841_1929,69.417,1910
1917,8,72.25,1917-08-01 00:00:00,UK,England,Grain,england_grain_1841_1929,72.25,1910
1918,9,58.333,1918-09-01 00:00:00,UK,England,Grain,england_grain_1841_1929,58.333,1910
1918,10,38.833,1918-10-01 00:00:00,UK,England,Grain,england_grain_1841_1929,38.833,1910
1918,11,60.0,1918-11-01 00:00:00,UK,England,Grain,england_grain_1841_1929,60.0,1910
1918,12,58.167,1918-12-01 00:00:00,UK,England,Grain,england_grain_1841_1929,58.167,1910
1918,1,58.167,1918-01-01 00:00:00,UK,England,Grain,england_grain_1841_1929,58.167,1910
1918,2,58.833,1918-02-01 00:00:00,UK,England,Grain,england_grain_1841_1929,58.833,1910
1918,3,57.25,1918-03-01 00:00:00,UK,England,Grain,england_grain_1841_1929,57.25,1910
1918,4,56.583,1918-04-01 00:00:00,UK,England,Grain,england_grain_1841_1929,56.583,1910
1918,5,56.417,1918-05-01 00:00:00,UK,England,Grain,england_grain_1841_1929,56.417,1910
1918,6,58.583,1918-06-01 00:00:00,UK,England,Grain,england_grain_1841_1929,58.583,1910
1918,7,59.083,1918-07-01 00:00:00,UK,England,Grain,england_grain_1841_1929,59.083,1910
1918,8,59.667,1918-08-01 00:00:00,UK,England,Grain,england_grain_1841_1929,59.667,1910
1919,9,60.25,1919-09-01 00:00:00,UK,England,Grain,england_grain_1841_1929,60.25,1910
1919,10,60.25,1919-10-01 00:00:00,UK,England,Grain,england_grain_1841_1929,60.25,1910
1919,11,60.75,1919-11-01 00:00:00,UK,England,Grain,england_grain_1841_1929,60.75,1910
1919,12,62.333,1919-12-01 00:00:00,UK,England,Grain,england_grain_1841_1929,62.333,1910
1919,1,62.167,1919-01-01 00:00:00,UK,England,Grain,england_grain_1841_1929,62.167,1910
1919,2,62.333,1919-02-01 00:00:00,UK,England,Grain,england_grain_1841_1929,62.333,1910
1919,3,62.417,1919-03-01 00:00:00,UK,England,Grain,england_grain_1841_1929,62.417,1910
1919,4,62.667,1919-04-01 00:00:00,UK,England,Grain,england_grain_1841_1929,62.667,1910
1919,5,62.583,1919-05-01 00:00:00,UK,England,Grain,england_grain_1841_1929,62.583,1910
1919,6,62.75,1919-06-01 00:00:00,UK,England,Grain,england_grain_1841_1929,62.75,1910
1919,7,62.833,1919-07-01 00:00:00,UK,England,Grain,england_grain_1841_1929,62.833,1910
1919,8,76.25,1919-08-01 00:00:00,UK,England,Grain,england_grain_1841_1929,76.25,1910
1920,9,92.833,1920-09-01 00:00:00,UK,England,Grain,england_grain_1841_1929,92.833,1920
1920,10,94.667,1920-10-01 00:00:00,UK,England,Grain,england_grain_1841_1929,94.667,1920
1920,11,101.417,1920-11-01 00:00:00,UK,England,Grain,england_grain_1841_1929,101.417,1920
1920,12,105.833,1920-12-01 00:00:00,UK,England,Grain,england_grain_1841_1929,105.833,1920
1920,1,108.417,1920-01-01 00:00:00,UK,England,Grain,england_grain_1841_1929,108.417,1920
1920,2,101.083,1920-02-01 00:00:00,UK,England,Grain,england_grain_1841_1929,101.083,1920
1920,3,94.5,1920-03-01 00:00:00,UK,England,Grain,england_grain_1841_1929,94.5,1920
1920,4,88.083,1920-04-01 00:00:00,UK,England,Grain,england_grain_1841_1929,88.083,1920
1920,5,85.833,1920-05-01 00:00:00,UK,England,Grain,england_grain_1841_1929,85.833,1920
1920,6,91.417,1920-06-01 00:00:00,UK,England,Grain,england_grain_1841_1929,91.417,1920
1920,7,89.0,1920-07-01 00:00:00,UK,England,Grain,england_grain_1841_1929,89.0,1920
1920,8,81.5,1920-08-01 00:00:00,UK,England,Grain,england_grain_1841_1929,81.5,1920
1921,9,79.917,1921-09-01 00:00:00,UK,England,Grain,england_grain_1841_1929,79.917,1920
1921,10,88.333,1921-10-01 00:00:00,UK,England,Grain,england_grain_1841_1929,88.333,1920
1921,11,90.0,1921-11-01 00:00:00,UK,England,Grain,england_grain_1841_1929,90.0,1920
1921,12,75.333,1921-12-01 00:00:00,UK,England,Grain,england_grain_1841_1929,75.333,1920
1921,1,73.083,1921-01-01 00:00:00,UK,England,Grain,england_grain_1841_1929,73.083,1920
1921,2,60.083,1921-02-01 00:00:00,UK,England,Grain,england_grain_1841_1929,60.083,1920
1921,3,52.0,1921-03-01 00:00:00,UK,England,Grain,england_grain_1841_1929,52.0,1920
1921,4,48.0,1921-04-01 00:00:00,UK,England,Grain,england_grain_1841_1929,48.0,1920
1921,5,45.833,1921-05-01 00:00:00,UK,England,Grain,england_grain_1841_1929,45.833,1920
1921,6,42.583,1921-06-01 00:00:00,UK,England,Grain,england_grain_1841_1929,42.583,1920
1921,7,43.25,1921-07-01 00:00:00,UK,England,Grain,england_grain_1841_1929,43.25,1920
1921,8,52.75,1921-08-01 00:00:00,UK,England,Grain,england_grain_1841_1929,52.75,1920
1922,9,62.417,1922-09-01 00:00:00,UK,England,Grain,england_grain_1841_1929,62.417,1920
1922,10,55.0,1922-10-01 00:00:00,UK,England,Grain,england_grain_1841_1929,55.0,1920
1922,11,49.083,1922-11-01 00:00:00,UK,England,Grain,england_grain_1841_1929,49.083,1920
1922,12,46.167,1922-12-01 00:00:00,UK,England,Grain,england_grain_1841_1929,46.167,1920
1922,1,43.25,1922-01-01 00:00:00,UK,England,Grain,england_grain_1841_1929,43.25,1920
1922,2,42.833,1922-02-01 00:00:00,UK,England,Grain,england_grain_1841_1929,42.833,1920
1922,3,41.167,1922-03-01 00:00:00,UK,England,Grain,england_grain_1841_1929,41.167,1920
1922,4,40.833,1922-04-01 00:00:00,UK,England,Grain,england_grain_1841_1929,40.833,1920
1922,5,40.583,1922-05-01 00:00:00,UK,England,Grain,england_grain_1841_1929,40.583,1920
1922,6,41.917,1922-06-01 00:00:00,UK,England,Grain,england_grain_1841_1929,41.917,1920
1922,7,40.083,1922-07-01 00:00:00,UK,England,Grain,england_grain_1841_1929,40.083,1920
1922,8,40.25,1922-08-01 00:00:00,UK,England,Grain,england_grain_1841_1929,40.25,1920
1923,9,37.5,1923-09-01 00:00:00,UK,England,Grain,england_grain_1841_1929,37.5,1920
1923,10,39.167,1923-10-01 00:00:00,UK,England,Grain,england_grain_1841_1929,39.167,1920
1923,11,40.833,1923-11-01 00:00:00,UK,England,Grain,england_grain_1841_1929,40.833,1920
1923,12,34.583,1923-12-01 00:00:00,UK,England,Grain,england_grain_1841_1929,34.583,1920
1923,1,34.25,1923-01-01 00:00:00,UK,England,Grain,england_grain_1841_1929,34.25,1920
1923,2,32.417,1923-02-01 00:00:00,UK,England,Grain,england_grain_1841_1929,32.417,1920
1923,3,30.667,1923-03-01 00:00:00,UK,England,Grain,england_grain_1841_1929,30.667,1920
1923,4,30.083,1923-04-01 00:00:00,UK,England,Grain,england_grain_1841_1929,30.083,1920
1923,5,31.833,1923-05-01 00:00:00,UK,England,Grain,england_grain_1841_1929,31.833,1920
1923,6,30.917,1923-06-01 00:00:00,UK,England,Grain,england_grain_1841_1929,30.917,1920
1923,7,30.083,1923-07-01 00:00:00,UK,England,Grain,england_grain_1841_1929,30.083,1920
1923,8,29.5,1923-08-01 00:00:00,UK,England,Grain,england_grain_1841_1929,29.5,1920
1924,9,38.667,1924-09-01 00:00:00,UK,England,Grain,england_grain_1841_1929,38.667,1920
1924,10,37.833,1924-10-01 00:00:00,UK,England,Grain,england_grain_1841_1929,37.833,1920
1924,11,37.833,1924-11-01 00:00:00,UK,England,Grain,england_grain_1841_1929,37.833,1920
1924,12,37.5,1924-12-01 00:00:00,UK,England,Grain,england_grain_1841_1929,37.5,1920
1924,1,38.417,1924-01-01 00:00:00,UK,England,Grain,england_grain_1841_1929,38.417,1920
1924,2,41.333,1924-02-01 00:00:00,UK,England,Grain,england_grain_1841_1929,41.333,1920
1924,3,41.083,1924-03-01 00:00:00,UK,England,Grain,england_grain_1841_1929,41.083,1920
1924,4,40.5,1924-04-01 00:00:00,UK,England,Grain,england_grain_1841_1929,40.5,1920
1924,5,39.917,1924-05-01 00:00:00,UK,England,Grain,england_grain_1841_1929,39.917,1920
1924,6,39.25,1924-06-01 00:00:00,UK,England,Grain,england_grain_1841_1929,39.25,1920
1924,7,40.75,1924-07-01 00:00:00,UK,England,Grain,england_grain_1841_1929,40.75,1920
1924,8,47.333,1924-08-01 00:00:00,UK,England,Grain,england_grain_1841_1929,47.333,1920
1925,9,61.583,1925-09-01 00:00:00,UK,England,Grain,england_grain_1841_1929,61.583,1920
1925,10,61.583,1925-10-01 00:00:00,UK,England,Grain,england_grain_1841_1929,61.583,1920
1925,11,57.417,1925-11-01 00:00:00,UK,England,Grain,england_grain_1841_1929,57.417,1920
1925,12,51.75,1925-12-01 00:00:00,UK,England,Grain,england_grain_1841_1929,51.75,1920
1925,1,51.78,1925-01-01 00:00:00,UK,England,Grain,england_grain_1841_1929,51.78,1920
1925,2,45.82,1925-02-01 00:00:00,UK,England,Grain,england_grain_1841_1929,45.82,1920
1925,3,41.07,1925-03-01 00:00:00,UK,England,Grain,england_grain_1841_1929,41.07,1920
1925,4,37.8,1925-04-01 00:00:00,UK,England,Grain,england_grain_1841_1929,37.8,1920
1925,5,37.2,1925-05-01 00:00:00,UK,England,Grain,england_grain_1841_1929,37.2,1920
1925,6,36.6,1925-06-01 00:00:00,UK,England,Grain,england_grain_1841_1929,36.6,1920
1925,7,36.0,1925-07-01 00:00:00,UK,England,Grain,england_grain_1841_1929,36.0,1920
1925,8,43.74,1925-08-01 00:00:00,UK,England,Grain,england_grain_1841_1929,43.74,1920
1926,9,50.3,1926-09-01 00:00:00,UK,England,Grain,england_grain_1841_1929,50.3,1920
1926,10,43.74,1926-10-01 00:00:00,UK,England,Grain,england_grain_1841_1929,43.74,1920
1926,11,41.07,1926-11-01 00:00:00,UK,England,Grain,england_grain_1841_1929,41.07,1920
1926,12,38.1,1926-12-01 00:00:00,UK,England,Grain,england_grain_1841_1929,38.1,1920
1926,1,37.5,1926-01-01 00:00:00,UK,England,Grain,england_grain_1841_1929,37.5,1920
1926,2,34.23,1926-02-01 00:00:00,UK,England,Grain,england_grain_1841_1929,34.23,1920
1926,3,32.14,1926-03-01 00:00:00,UK,England,Grain,england_grain_1841_1929,32.14,1920
1926,4,32.43,1926-04-01 00:00:00,UK,England,Grain,england_grain_1841_1929,32.43,1920
1926,5,33.31,1926-05-01 00:00:00,UK,England,Grain,england_grain_1841_1929,33.31,1920
1926,6,32.14,1926-06-01 00:00:00,UK,England,Grain,england_grain_1841_1929,32.14,1920
1926,7,31.25,1926-07-01 00:00:00,UK,England,Grain,england_grain_1841_1929,31.25,1920
1926,8,41.07,1926-08-01 00:00:00,UK,England,Grain,england_grain_1841_1929,41.07,1920
1927,9,44.63,1927-09-01 00:00:00,UK,England,Grain,england_grain_1841_1929,44.63,1920
1927,10,43.13,1927-10-01 00:00:00,UK,England,Grain,england_grain_1841_1929,43.13,1920
1927,11,41.07,1927-11-01 00:00:00,UK,England,Grain,england_grain_1841_1929,41.07,1920
1927,12,38.68,1927-12-01 00:00:00,UK,England,Grain,england_grain_1841_1929,38.68,1920
1927,1,38.98,1927-01-01 00:00:00,UK,England,Grain,england_grain_1841_1929,38.98,1920
1927,2,39.58,1927-02-01 00:00:00,UK,England,Grain,england_grain_1841_1929,39.58,1920
1927,3,38.98,1927-03-01 00:00:00,UK,England,Grain,england_grain_1841_1929,38.98,1920
1927,4,38.69,1927-04-01 00:00:00,UK,England,Grain,england_grain_1841_1929,38.69,1920
1927,5,39.89,1927-05-01 00:00:00,UK,England,Grain,england_grain_1841_1929,39.89,1920
1927,6,40.76,1927-06-01 00:00:00,UK,England,Grain,england_grain_1841_1929,40.76,1920
1927,7,41.97,1927-07-01 00:00:00,UK,England,Grain,england_grain_1841_1929,41.97,1920
1927,8,44.33,1927-08-01 00:00:00,UK,England,Grain,england_grain_1841_1929,44.33,1920
1928,9,48.2,1928-09-01 00:00:00,UK,England,Grain,england_grain_1841_1929,48.2,1920
1928,10,49.1,1928-10-01 00:00:00,UK,England,Grain,england_grain_1841_1929,49.1,1920
1928,11,44.03,1928-11-01 00:00:00,UK,England,Grain,england_grain_1841_1929,44.03,1920
1928,12,39.9,1928-12-01 00:00:00,UK,England,Grain,england_grain_1841_1929,39.9,1920
1928,1,39.9,1928-01-01 00:00:00,UK,England,Grain,england_grain_1841_1929,39.9,1920
1928,2,38.65,1928-02-01 00:00:00,UK,England,Grain,england_grain_1841_1929,38.65,1920
1928,3,38.4,1928-03-01 00:00:00,UK,England,Grain,england_grain_1841_1929,38.4,1920
1928,4,38.68,1928-04-01 00:00:00,UK,England,Grain,england_grain_1841_1929,38.68,1920
1928,5,38.68,1928-05-01 00:00:00,UK,England,Grain,england_grain_1841_1929,38.68,1920
1928,6,38.68,1928-06-01 00:00:00,UK,England,Grain,england_grain_1841_1929,38.68,1920
1928,7,36.6,1928-07-01 00:00:00,UK,England,Grain,england_grain_1841_1929,36.6,1920
1928,8,42.85,1928-08-01 00:00:00,UK,England,Grain,england_grain_1841_1929,42.85,1920
1929,9,44.63,1929-09-01 00:00:00,UK,England,Grain,england_grain_1841_1929,44.63,1920
1929,10,38.4,1929-10-01 00:00:00,UK,England,Grain,england_grain_1841_1929,38.4,1920
1929,11,38.11,1929-11-01 00:00:00,UK,England,Grain,england_grain_1841_1929,38.11,1920
1929,12,36.6,1929-12-01 00:00:00,UK,England,Grain,england_grain_1841_1929,36.6,1920
1929,1,36.02,1929-01-01 00:00:00,UK,England,Grain,england_grain_1841_1929,36.02,1920
1929,2,36.9,1929-02-01 00:00:00,UK,England,Grain,england_grain_1841_1929,36.9,1920
1929,3,36.31,1929-03-01 00:00:00,UK,England,Grain,england_grain_1841_1929,36.31,1920
1929,4,36.31,1929-04-01 00:00:00,UK,England,Grain,england_grain_1841_1929,36.31,1920
1929,5,36.01,1929-05-01 00:00:00,UK,England,Grain,england_grain_1841_1929,36.01,1920
1929,6,36.6,1929-06-01 00:00:00,UK,England,Grain,england_grain_1841_1929,36.6,1920
1929,7,35.1,1929-07-01 00:00:00,UK,England,Grain,england_grain_1841_1929,35.1,1920
1929,8,34.82,1929-08-01 00:00:00,UK,England,Grain,england_grain_1841_1929,34.82,1920
1929,9,9.167,1929-09-01 00:00:00,UK,England,Grain,england_grain_1929_1955,9.167,1920
1929,10,9.5,1929-10-01 00:00:00,UK,England,Grain,england_grain_1929_1955,9.5,1920
1929,11,9.833,1929-11-01 00:00:00,UK,England,Grain,england_grain_1929_1955,9.833,1920
1929,12,9.583,1929-12-01 00:00:00,UK,England,Grain,england_grain_1929_1955,9.583,1920
1929,1,9.5,1929-01-01 00:00:00,UK,England,Grain,england_grain_1929_1955,9.5,1920
1929,2,9.75,1929-02-01 00:00:00,UK,England,Grain,england_grain_1929_1955,9.75,1920
1929,3,9.667,1929-03-01 00:00:00,UK,England,Grain,england_grain_1929_1955,9.667,1920
1929,4,9.833,1929-04-01 00:00:00,UK,England,Grain,england_grain_1929_1955,9.833,1920
1929,5,9.917,1929-05-01 00:00:00,UK,England,Grain,england_grain_1929_1955,9.917,1920
1929,6,9.583,1929-06-01 00:00:00,UK,England,Grain,england_grain_1929_1955,9.583,1920
1929,7,10.333,1929-07-01 00:00:00,UK,England,Grain,england_grain_1929_1955,10.333,1920
1929,8,11.667,1929-08-01 00:00:00,UK,England,Grain,england_grain_1929_1955,11.667,1920
1930,9,9.833,1930-09-01 00:00:00,UK,England,Grain,england_grain_1929_1955,9.833,1930
1930,10,9.417,1930-10-01 00:00:00,UK,England,Grain,england_grain_1929_1955,9.417,1930
1930,11,9.333,1930-11-01 00:00:00,UK,England,Grain,england_grain_1929_1955,9.333,1930
1930,12,9.417,1930-12-01 00:00:00,UK,England,Grain,england_grain_1929_1955,9.417,1930
1930,1,9.5,1930-01-01 00:00:00,UK,England,Grain,england_grain_1929_1955,9.5,1930
1930,2,9.0,1930-02-01 00:00:00,UK,England,Grain,england_grain_1929_1955,9.0,1930
1930,3,8.333,1930-03-01 00:00:00,UK,England,Grain,england_grain_1929_1955,8.333,1930
1930,4,8.667,1930-04-01 00:00:00,UK,England,Grain,england_grain_1929_1955,8.667,1930
1930,5,8.75,1930-05-01 00:00:00,UK,England,Grain,england_grain_1929_1955,8.75,1930
1930,6,8.5,1930-06-01 00:00:00,UK,England,Grain,england_grain_1929_1955,8.5,1930
1930,7,8.25,1930-07-01 00:00:00,UK,England,Grain,england_grain_1929_1955,8.25,1930
1930,8,8.333,1930-08-01 00:00:00,UK,England,Grain,england_grain_1929_1955,8.333,1930
1931,9,7.25,1931-09-01 00:00:00,UK,England,Grain,england_grain_1929_1955,7.25,1930
1931,10,6.917,1931-10-01 00:00:00,UK,England,Grain,england_grain_1929_1955,6.917,1930
1931,11,6.667,1931-11-01 00:00:00,UK,England,Grain,england_grain_1929_1955,6.667,1930
1931,12,6.083,1931-12-01 00:00:00,UK,England,Grain,england_grain_1929_1955,6.083,1930
1931,1,5.583,1931-01-01 00:00:00,UK,England,Grain,england_grain_1929_1955,5.583,1930
1931,2,5.083,1931-02-01 00:00:00,UK,England,Grain,england_grain_1929_1955,5.083,1930
1931,3,5.167,1931-03-01 00:00:00,UK,England,Grain,england_grain_1929_1955,5.167,1930
1931,4,5.167,1931-04-01 00:00:00,UK,England,Grain,england_grain_1929_1955,5.167,1930
1931,5,5.667,1931-05-01 00:00:00,UK,England,Grain,england_grain_1929_1955,5.667,1930
1931,6,6.0,1931-06-01 00:00:00,UK,England,Grain,england_grain_1929_1955,6.0,1930
1931,7,6.25,1931-07-01 00:00:00,UK,England,Grain,england_grain_1929_1955,6.25,1930
1931,8,6.333,1931-08-01 00:00:00,UK,England,Grain,england_grain_1929_1955,6.333,1930
1932,9,4.75,1932-09-01 00:00:00,UK,England,Grain,england_grain_1929_1955,4.75,1930
1932,10,5.667,1932-10-01 00:00:00,UK,England,Grain,england_grain_1929_1955,5.667,1930
1932,11,6.75,1932-11-01 00:00:00,UK,England,Grain,england_grain_1929_1955,6.75,1930
1932,12,6.333,1932-12-01 00:00:00,UK,England,Grain,england_grain_1929_1955,6.333,1930
1932,1,5.833,1932-01-01 00:00:00,UK,England,Grain,england_grain_1929_1955,5.833,1930
1932,2,5.667,1932-02-01 00:00:00,UK,England,Grain,england_grain_1929_1955,5.667,1930
1932,3,6.0,1932-03-01 00:00:00,UK,England,Grain,england_grain_1929_1955,6.0,1930
1932,4,6.0,1932-04-01 00:00:00,UK,England,Grain,england_grain_1929_1955,6.0,1930
1932,5,6.083,1932-05-01 00:00:00,UK,England,Grain,england_grain_1929_1955,6.083,1930
1932,6,6.333,1932-06-01 00:00:00,UK,England,Grain,england_grain_1929_1955,6.333,1930
1932,7,6.417,1932-07-01 00:00:00,UK,England,Grain,england_grain_1929_1955,6.417,1930
1932,8,6.417,1932-08-01 00:00:00,UK,England,Grain,england_grain_1929_1955,6.417,1930
1933,9,5.667,1933-09-01 00:00:00,UK,England,Grain,england_grain_1929_1955,5.667,1930
1933,10,5.583,1933-10-01 00:00:00,UK,England,Grain,england_grain_1929_1955,5.583,1930
1933,11,5.417,1933-11-01 00:00:00,UK,England,Grain,england_grain_1929_1955,5.417,1930
1933,12,5.25,1933-12-01 00:00:00,UK,England,Grain,england_grain_1929_1955,5.25,1930
1933,1,5.25,1933-01-01 00:00:00,UK,England,Grain,england_grain_1929_1955,5.25,1930
1933,2,5.25,1933-02-01 00:00:00,UK,England,Grain,england_grain_1929_1955,5.25,1930
1933,3,5.083,1933-03-01 00:00:00,UK,England,Grain,england_grain_1929_1955,5.083,1930
1933,4,5.167,1933-04-01 00:00:00,UK,England,Grain,england_grain_1929_1955,5.167,1930
1933,5,5.583,1933-05-01 00:00:00,UK,England,Grain,england_grain_1929_1955,5.583,1930
1933,6,6.333,1933-06-01 00:00:00,UK,England,Grain,england_grain_1929_1955,6.333,1930
1933,7,6.583,1933-07-01 00:00:00,UK,England,Grain,england_grain_1929_1955,6.583,1930
1933,8,5.75,1933-08-01 00:00:00,UK,England,Grain,england_grain_1929_1955,5.75,1930
1934,9,4.75,1934-09-01 00:00:00,UK,England,Grain,england_grain_1929_1955,4.75,1930
1934,10,4.833,1934-10-01 00:00:00,UK,England,Grain,england_grain_1929_1955,4.833,1930
1934,11,4.583,1934-11-01 00:00:00,UK,England,Grain,england_grain_1929_1955,4.583,1930
1934,12,4.5,1934-12-01 00:00:00,UK,England,Grain,england_grain_1929_1955,4.5,1930
1934,1,4.333,1934-01-01 00:00:00,UK,England,Grain,england_grain_1929_1955,4.333,1930
1934,2,4.417,1934-02-01 00:00:00,UK,England,Grain,england_grain_1929_1955,4.417,1930
1934,3,4.333,1934-03-01 00:00:00,UK,England,Grain,england_grain_1929_1955,4.333,1930
1934,4,4.333,1934-04-01 00:00:00,UK,England,Grain,england_grain_1929_1955,4.333,1930
1934,5,4.667,1934-05-01 00:00:00,UK,England,Grain,england_grain_1929_1955,4.667,1930
1934,6,5.333,1934-06-01 00:00:00,UK,England,Grain,england_grain_1929_1955,5.333,1930
1934,7,5.333,1934-07-01 00:00:00,UK,England,Grain,england_grain_1929_1955,5.333,1930
1934,8,5.083,1934-08-01 00:00:00,UK,England,Grain,england_grain_1929_1955,5.083,1930
1935,9,5.083,1935-09-01 00:00:00,UK,England,Grain,england_grain_1929_1955,5.083,1930
1935,10,5.0,1935-10-01 00:00:00,UK,England,Grain,england_grain_1929_1955,5.0,1930
1935,11,4.917,1935-11-01 00:00:00,UK,England,Grain,england_grain_1929_1955,4.917,1930
1935,12,4.833,1935-12-01 00:00:00,UK,England,Grain,england_grain_1929_1955,4.833,1930
1935,1,4.75,1935-01-01 00:00:00,UK,England,Grain,england_grain_1929_1955,4.75,1930
1935,2,4.667,1935-02-01 00:00:00,UK,England,Grain,england_grain_1929_1955,4.667,1930
1935,3,4.583,1935-03-01 00:00:00,UK,England,Grain,england_grain_1929_1955,4.583,1930
1935,4,4.833,1935-04-01 00:00:00,UK,England,Grain,england_grain_1929_1955,4.833,1930
1935,5,5.333,1935-05-01 00:00:00,UK,England,Grain,england_grain_1929_1955,5.333,1930
1935,6,5.5,1935-06-01 00:00:00,UK,England,Grain,england_grain_1929_1955,5.5,1930
1935,7,5.5,1935-07-01 00:00:00,UK,England,Grain,england_grain_1929_1955,5.5,1930
1935,8,4.833,1935-08-01 00:00:00,UK,England,Grain,england_grain_1929_1955,4.833,1930
1936,9,4.833,1936-09-01 00:00:00,UK,England,Grain,england_grain_1929_1955,4.833,1930
1936,10,5.917,1936-10-01 00:00:00,UK,England,Grain,england_grain_1929_1955,5.917,1930
1936,11,5.833,1936-11-01 00:00:00,UK,England,Grain,england_grain_1929_1955,5.833,1930
1936,12,5.667,1936-12-01 00:00:00,UK,England,Grain,england_grain_1929_1955,5.667,1930
1936,1,6.25,1936-01-01 00:00:00,UK,England,Grain,england_grain_1929_1955,6.25,1930
1936,2,6.333,1936-02-01 00:00:00,UK,England,Grain,england_grain_1929_1955,6.333,1930
1936,3,6.25,1936-03-01 00:00:00,UK,England,Grain,england_grain_1929_1955,6.25,1930
1936,4,6.417,1936-04-01 00:00:00,UK,England,Grain,england_grain_1929_1955,6.417,1930
1936,5,6.75,1936-05-01 00:00:00,UK,England,Grain,england_grain_1929_1955,6.75,1930
1936,6,6.667,1936-06-01 00:00:00,UK,England,Grain,england_grain_1929_1955,6.667,1930
1936,7,6.917,1936-07-01 00:00:00,UK,England,Grain,england_grain_1929_1955,6.917,1930
1936,8,7.667,1936-08-01 00:00:00,UK,England,Grain,england_grain_1929_1955,7.667,1930
1939,9,5.083,1939-09-01 00:00:00,UK,England,Grain,england_grain_1929_1955,5.083,1930
1939,10,5.0,1939-10-01 00:00:00,UK,England,Grain,england_grain_1929_1955,5.0,1930
1939,11,4.417,1939-11-01 00:00:00,UK,England,Grain,england_grain_1929_1955,4.417,1930
1939,12,4.25,1939-12-01 00:00:00,UK,England,Grain,england_grain_1929_1955,4.25,1930
1939,1,4.417,1939-01-01 00:00:00,UK,England,Grain,england_grain_1929_1955,4.417,1930
1939,2,4.25,1939-02-01 00:00:00,UK,England,Grain,england_grain_1929_1955,4.25,1930
